id,label,timeset,indegree,outdegree,degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,authority,hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
longitudinal,,,1,3,4,3.0,0.5454545454545454,0.6944444444444443,2.0,8.2813157E-4,0.0013218437,55,1.0676378529540324E-4,0,3765,0.0833333358168602,0.004767205895914075
BinNor,,,4,0,4,0.0,0.0,0.0,0.0,0.012181691,0.0,45,1.0862452630226683E-4,0,3763,0.0,0.034755420902081544
penalizedSVM,,,7,1,8,1.0,1.0,1.0,6.0,0.022135247,1.9084298E-4,9,1.8928276354900783E-4,0,2595,0.0357142873108387,0.0523077931794145
mgpd,,,4,0,4,0.0,0.0,0.0,0.0,0.002900225,0.0,45,1.1238931271607493E-4,0,3762,0.0,0.029526555129273123
st,,,3,3,6,1.0,1.0,1.0,11.0,9.80007E-4,6.7388156E-4,10,1.645776167855226E-4,0,3751,0.10000000149011612,0.029988215006167464
cape,,,10,0,10,0.0,0.0,0.0,0.0,0.015106203,0.0,10,1.8430321108318614E-4,0,2810,0.03333333507180214,0.25417513239102985
lvnet,,,9,0,9,0.0,0.0,0.0,0.0,0.017683003,0.0,29,1.489476470680551E-4,0,36,0.0833333358168602,0.4794376233467253
parma,,,6,0,6,0.0,0.0,0.0,0.0,0.0019451814,0.0,65,1.276321294281465E-4,0,3761,0.03333333507180214,0.03383210114829287
jackstraw,,,1,0,1,0.0,0.0,0.0,0.0,8.2813157E-4,0.0,45,1.0676378529540324E-4,0,3760,0.0,0.004767205895914075
FPCA2D,,,1,0,1,0.0,0.0,0.0,0.0,8.2813157E-4,0.0,45,1.0676378529540324E-4,0,3759,0.0,0.004767205895914075
FADA,,,9,0,9,0.0,0.0,0.0,0.0,0.022639329,0.0,10,3.7262130345995444E-4,0,2579,0.0416666679084301,0.105101311916225
arf3DS4,,,1,0,1,0.0,0.0,0.0,0.0,8.2813157E-4,0.0,45,1.0676378529540324E-4,0,3758,0.0,0.004767205895914075
leapp,,,2,1,3,1.0,1.0,1.0,0.0,0.020459037,5.8992166E-4,45,1.0685869575846713E-4,0,3757,0.3333333432674408,0.00953441179182815
OrdNor,,,4,1,5,2.0,0.6,0.6666666666666666,0.0,0.011429975,3.3318673E-4,45,1.2219594913284916E-4,0,3755,0.30000001192092896,0.04281082679568963
tileHMM,,,2,0,2,0.0,0.0,0.0,0.0,8.4751425E-4,0.0,10,1.5339413701320075E-4,0,3750,0.5,0.03370062947265251
subselect,,,3,0,3,0.0,0.0,0.0,0.0,0.020475976,0.0,45,1.9654908335383966E-4,0,3754,0.0,0.014301617687742225
EDISON,,,2,1,3,1.0,1.0,1.0,2.0,0.020459037,3.7455137E-4,45,1.0685869575846713E-4,0,3753,0.0,0.00953441179182815
sda,,,3,2,5,2.0,0.625,0.7,6.0,9.912561E-4,6.7935634E-4,10,1.259831540658402E-4,0,3752,0.15000000596046448,0.014301617687742225
mixOmics,,,9,6,15,1.0,1.0,1.0,257.4,0.05270226,0.0010013076,45,1.1178679956153271E-4,0,1210,0.014285714365541935,0.30447167283650634
PoisBinOrdNor,,,5,0,5,0.0,0.0,0.0,0.0,0.012247115,0.0,45,1.2364473088322328E-4,0,3749,0.10000000149011612,0.05803576423722051
Hotelling,,,1,0,1,0.0,0.0,0.0,0.0,8.2813157E-4,0.0,45,1.0676378529540324E-4,0,3748,0.0,0.004767205895914075
ttScreening,,,3,0,3,0.0,0.0,0.0,0.0,0.020809337,0.0,65,1.0872724550003739E-4,0,3747,0.0,0.014301617687742225
SMFI5,,,3,0,3,0.0,0.0,0.0,0.0,0.01502622,0.0,17,1.087709590991727E-4,0,3416,0.0,0.09224431666762734
FRB,,,2,0,2,0.0,0.0,0.0,0.0,0.0010212286,0.0,9,1.1325457551649856E-4,0,2839,0.0,0.04133182089746963
kcirt,,,3,0,3,0.0,0.0,0.0,0.0,0.0049946737,0.0,57,1.111882448103909E-4,0,3746,0.0,0.019530483460550637
lymphclon,,,3,0,3,0.0,0.0,0.0,0.0,0.020801803,0.0,1,1.0958118120617601E-4,0,3745,0.0,0.02235702358135034
GeneNet,,,3,1,4,2.0,0.6,0.6666666666666666,7.0,9.984868E-4,6.011591E-4,55,1.4128450079829743E-4,0,3744,0.0833333358168602,0.019530483460550637
netassoc,,,4,0,4,0.0,0.0,0.0,0.0,0.003214005,0.0,29,1.4787897183055906E-4,0,2717,0.0833333358168602,0.17226123503402366
GLSME,,,2,0,2,0.0,0.0,0.0,0.0,0.0048415265,0.0,45,1.0699735401309952E-4,0,3743,0.0,0.00953441179182815
NORTARA,,,2,0,2,0.0,0.0,0.0,0.0,0.007351155,0.0,45,1.0694217583419641E-4,0,3742,0.0,0.014763277564636561
care,,,1,0,1,0.0,0.0,0.0,0.0,8.2813157E-4,0.0,45,1.0676378529540324E-4,0,3741,0.0,0.004767205895914075
PoisBinOrd,,,4,0,4,0.0,0.0,0.0,0.0,0.011429975,0.0,45,1.2219594913284916E-4,0,3740,0.1666666716337204,0.04281082679568963
netgsa,,,5,0,5,0.0,0.0,0.0,0.0,0.010933301,0.0,29,1.1286151477547002E-4,0,2715,0.10000000149011612,0.1431229775831963
corrplot,,,0,10,10,1.0,1.0,1.0,0.0,0.0,0.0020596525,35,1.0551808546768973E-4,0,3778,0.0,0.0
CorReg,,,12,0,12,0.0,0.0,0.0,0.0,0.035956487,0.0,10,2.0578227000836387E-4,0,3254,0.022727273404598236,0.09183041997741002
abcdeFBA,,,4,0,4,0.0,0.0,0.0,0.0,0.004785064,0.0,35,1.2139731550610893E-4,0,3777,0.0,0.08425442521100708
ModelMap,,,7,0,7,0.0,0.0,0.0,0.0,0.0037110231,0.0,35,1.431643347079732E-4,0,3776,0.0,0.0812786621642562
SafeQuant,,,5,0,5,0.0,0.0,0.0,0.0,0.0031090935,0.0,41,1.9374158049991096E-4,0,1666,0.0,0.08664206156173274
factorstochvol,,,2,0,2,0.0,0.0,0.0,0.0,9.8264536E-5,0.0,42,1.3690972112607013E-4,0,3775,0.0,0.00953441179182815
fdcov,,,2,0,2,0.0,0.0,0.0,0.0,1.0714487E-4,0.0,35,1.2264079582680631E-4,0,3774,0.0,0.00953441179182815
COUNT,,,3,1,4,1.0,1.0,1.0,3.5333333333333337,0.019958127,6.066062E-4,36,1.9826165901426133E-4,0,3779,0.0833333358168602,0.032814755126967174
countrycode,,,0,3,3,1.0,1.0,1.0,0.0,0.0,4.324078E-4,25,1.0551808546768973E-4,0,3780,0.0,0.0
idbr,,,4,0,4,0.0,0.0,0.0,0.0,0.00839048,0.0,25,1.363781831878828E-4,0,1236,0.0833333358168602,0.08746829309895662
psData,,,3,0,3,0.0,0.0,0.0,0.0,7.4120326E-5,0.0,25,2.3864809879481597E-4,0,1320,0.0,0.06163206209736943
rwunderground,,,3,0,3,0.0,0.0,0.0,0.0,0.0065690195,0.0,25,1.360590003138779E-4,0,1084,0.0,0.08270108720304258
cowplot,,,3,5,8,1.0,1.0,1.0,4.25,0.020887809,0.0040722317,17,1.0930882579069504E-4,0,3622,0.1428571492433548,0.0894177765468276
JWileymisc,,,12,0,12,0.0,0.0,0.0,0.0,0.049018417,0.0,17,1.620615693329152E-4,0,461,0.06060606241226196,0.5567092466988091
IncucyteDRC,,,6,0,6,0.0,0.0,0.0,0.0,0.020545162,0.0,17,1.416527811713777E-4,0,1230,0.10000000149011612,0.30081123357752837
oddsratio,,,4,0,4,0.0,0.0,0.0,0.0,0.034594074,0.0,17,1.2508343166567156E-4,0,3492,0.1666666716337204,0.1547234454639199
preText,,,6,0,6,0.0,0.0,0.0,0.0,0.01624685,0.0,25,1.7546324014957194E-4,0,2292,0.06666667014360428,0.2373382374648569
CoxBoost,,,3,1,4,1.0,1.0,1.0,4.666666666666667,0.008149584,4.5911205E-5,41,1.1557002995090395E-4,0,3782,0.25,0.049929533207907564
sprinter,,,5,0,5,0.0,0.0,0.0,0.0,0.0015962053,0.0,41,3.463944551881389E-4,0,3781,0.10000000149011612,0.08210099741465644
RVFam,,,6,0,6,0.0,0.0,0.0,0.0,0.029255936,0.0,41,1.463406597678376E-4,0,1623,0.20000000298023224,0.12542364345492413
GWAF,,,3,0,3,0.0,0.0,0.0,0.0,0.0015755921,0.0,41,1.4632255836794156E-4,0,1622,0.0,0.08455348243434865
HeritSeq,,,4,0,4,0.0,0.0,0.0,0.0,0.02129779,0.0,45,1.8298501947760883E-4,0,1687,0.0833333358168602,0.1627490299532972
crayon,,,0,11,11,2.0,0.6896551724137931,0.775,0.0,0.0,0.0011921821,25,1.0551808546768973E-4,0,3791,0.0181818176060915,0.0
diffobj,,,1,0,1,0.0,0.0,0.0,0.0,3.42904E-5,0.0,25,1.1367175706726905E-4,0,3790,0.0,0.004767205895914075
packagedocs,,,8,0,8,0.0,0.0,0.0,0.0,0.0033465244,0.0,25,3.3270369524756574E-4,0,2009,0.0714285746216774,0.20585637992416364
desc,,,1,1,2,1.0,1.0,1.0,0.0,3.42904E-5,1.0088232E-6,25,1.1367175706726905E-4,0,3789,0.5,0.004767205895914075
debugme,,,1,0,1,0.0,0.0,0.0,0.0,3.42904E-5,0.0,25,1.1367175706726905E-4,0,3788,0.0,0.004767205895914075
covr,,,5,0,5,0.0,0.0,0.0,0.0,0.0040038507,0.0,25,1.6518284575799315E-4,0,3787,0.05000000074505806,0.07654890167644547
testthat,,,4,10,14,1.0,1.0,1.0,33.666666666666664,0.0028786948,0.0045419172,57,2.0454204027099682E-4,0,3786,0.016483517363667488,0.0190688235836563
CRF,,,2,1,3,1.0,1.0,1.0,2.0,0.006610793,1.8793084E-4,29,1.1150929083113212E-4,0,3793,0.1666666716337204,0.01999214333744498
Corbi,,,3,0,3,0.0,0.0,0.0,0.0,0.006533834,0.0,29,2.9186393725597645E-4,0,3792,0.1666666716337204,0.04087016102057526
crmn,,,0,1,1,1.0,1.0,1.0,0.0,0.0,1.7348179E-5,10,1.0551808546768973E-4,0,3794,0.0,0.0
metabolomics,,,2,0,2,0.0,0.0,0.0,0.0,6.031481E-4,0.0,10,1.9630405809739087E-4,0,1815,0.0,0.0361029551246612
blocksdesign,,,1,0,1,0.0,0.0,0.0,0.0,3.9778137E-5,0.0,45,1.3849516176826218E-4,0,681,0.0,0.015224937441530894
OPDOE,,,6,0,6,0.0,0.0,0.0,0.0,0.005974153,0.0,45,1.5554478703254398E-4,0,679,0.03333333507180214,0.04951869846671805
crossval,,,0,1,1,1.0,1.0,1.0,0.0,0.0,6.511687E-4,10,1.0551808546768973E-4,0,3795,0.0,0.0
crul,,,3,3,6,1.0,1.0,1.0,9.0,2.9538496E-4,4.58877E-4,25,1.4595743566419978E-4,0,3797,0.0,0.014301617687742225
openadds,,,4,0,4,0.0,0.0,0.0,0.0,0.0070592747,0.0,25,1.4875346584325587E-4,0,1187,0.0,0.08464175297815693
pleiades,,,4,0,4,0.0,0.0,0.0,0.0,0.006463406,0.0,25,1.7527501438182927E-4,0,1167,0.1666666716337204,0.19067148960422695
natserv,,,2,0,2,0.0,0.0,0.0,0.0,0.0024311992,0.0,25,1.4730032057985382E-4,0,3796,0.0,0.041941394126633516
csvy,,,0,1,1,2.0,0.6666666666666666,0.75,0.0,0.0,1.7490628E-4,25,1.0551808546768973E-4,0,3798,0.0,0.0
rio,,,10,1,11,1.0,1.0,1.0,13.5,0.006081006,1.9075788E-4,25,3.6104451264393385E-4,0,2469,0.0181818176060915,0.09576563861237128
CTT,,,0,4,4,1.0,1.0,1.0,0.0,0.0,5.855926E-4,25,1.0551808546768973E-4,0,3801,0.0,0.0
CTTShiny,,,5,0,5,0.0,0.0,0.0,0.0,0.0015633333,0.0,25,1.6353364704275924E-4,0,3800,0.05000000074505806,0.13975639212057847
ShinyItemAnalysis,,,10,0,10,0.0,0.0,0.0,0.0,0.017178254,0.0,25,4.8672202555967474E-4,0,3418,0.03333333507180214,0.27440313398642213
subscore,,,2,0,2,0.0,0.0,0.0,0.0,3.9981132E-5,0.0,25,1.627555902302582E-4,0,3799,0.0,0.03539544190726427
cubature,,,0,23,23,3.0,0.6172839506172839,0.7166666666666667,0.0,0.0,0.006258242,45,1.0551808546768973E-4,0,3813,0.0,0.0
downscale,,,2,0,2,0.0,0.0,0.0,0.0,3.488383E-4,0.0,45,1.1273953374428977E-4,0,3812,0.0,0.00953441179182815
stppResid,,,3,0,3,0.0,0.0,0.0,0.0,4.1987718E-4,0.0,35,1.191180585170899E-4,0,3811,0.0,0.02235702358135034
ei,,,9,1,10,1.0,1.0,1.0,9.5,0.029037947,7.6750765E-4,45,1.4847850100829647E-4,0,3040,0.0555555559694767,0.10623805945927116
tseriesEntropy,,,1,0,1,0.0,0.0,0.0,0.0,1.8000406E-4,0.0,45,1.0941766753705375E-4,0,3810,0.0,0.004767205895914075
fMultivar,,,6,3,9,2.0,0.8,0.875,14.25,0.004637069,0.0012046711,65,1.3286158315057466E-4,0,3809,0.1666666716337204,0.07326070167875143
ALTopt,,,2,0,2,0.0,0.0,0.0,0.0,0.0040292325,0.0,45,1.0967466005165367E-4,0,3807,0.0,0.00953441179182815
eiCompare,,,12,0,12,0.0,0.0,0.0,0.0,0.034167908,0.0,45,1.4960301266869844E-4,0,3039,0.022727273404598236,0.2123762210224789
spatialTailDep,,,3,0,3,0.0,0.0,0.0,0.0,0.0041989605,0.0,45,1.5572997311117314E-4,0,3806,0.0,0.030412429474958463
yuima,,,4,0,4,0.0,0.0,0.0,0.0,0.0051899506,0.0,45,1.1322191822653206E-4,0,3805,0.0,0.03235309525007284
SurvDisc,,,4,0,4,0.0,0.0,0.0,0.0,0.025482615,0.0,45,1.1034956169467132E-4,0,3804,0.0,0.02429768935646472
PowerTOST,,,2,1,3,1.0,1.0,1.0,1.0,0.004193399,1.15531744E-4,45,1.0965123625475003E-4,0,3803,0.1666666716337204,0.00953441179182815
inctools,,,8,0,8,0.0,0.0,0.0,0.0,0.045499455,0.0,10,1.3075286388407458E-4,0,3198,0.0535714291036129,0.14505121513203928
dbmss,,,3,0,3,0.0,0.0,0.0,0.0,0.0037379859,0.0,45,1.1502065547146939E-4,0,211,0.0,0.06944663694085673
planar,,,7,0,7,0.0,0.0,0.0,0.0,0.026789818,0.0,45,2.028583957053275E-4,0,3470,0.1190476194024086,0.13265281781130817
GB2,,,5,1,6,1.0,1.0,1.0,11.0,0.001681774,5.703396E-4,45,1.57750366330162E-4,0,2116,0.0,0.06609117013082866
Cubist,,,2,1,3,1.0,1.0,1.0,4.5,0.006448668,8.456587E-4,10,1.0640403090606753E-4,0,3814,0.1666666716337204,0.03370062947265251
cudaBayesregData,,,0,1,1,1.0,1.0,1.0,0.0,0.0,1.7858033E-6,65,1.0551808546768973E-4,0,3815,0.0,0.0
cudaBayesreg,,,2,0,2,0.0,0.0,0.0,0.0,6.208743E-5,0.0,65,1.9991549657105972E-4,0,316,0.0,0.019992143337444965
curl,,,0,57,57,4.0,0.47236704900938475,0.5253863134657842,0.0,0.0,0.0088086575,25,1.0551808546768973E-4,0,3994,0.006892230361700058,0.0
request,,,5,0,5,0.0,0.0,0.0,0.0,0.007136472,0.0,25,1.093570956609299E-4,0,3884,0.10000000149011612,0.06086230435802025
random,,,1,2,3,1.0,1.0,1.0,2.0,2.5336095E-4,8.159827E-4,25,1.0709160103953837E-4,0,3993,0.0,0.004767205895914075
V8,,,3,8,11,2.0,0.7857142857142857,0.8636363636363636,20.0,0.0053980495,0.001290203,25,1.07628479029066E-4,0,3991,0.05454545468091965,0.014301617687742225
addinslist,,,4,0,4,0.0,0.0,0.0,0.0,8.263626E-4,0.0,25,1.2574385004289932E-4,0,2026,0.0,0.15200100446051373
finreportr,,,3,0,3,0.0,0.0,0.0,0.0,0.0068099434,0.0,25,1.0773572002060236E-4,0,1274,0.1666666716337204,0.08270108720304258
tidyquant,,,8,0,8,0.0,0.0,0.0,0.0,0.009716131,0.0,11,1.2815536600149457E-4,0,1057,0.0892857164144516,0.24018692058943292
abbyyR,,,4,0,4,0.0,0.0,0.0,0.0,0.0032044703,0.0,25,1.2706501105862845E-4,0,962,0.0833333358168602,0.07220591024932242
rgho,,,7,1,8,1.0,1.0,1.0,5.5,0.011905056,5.9563766E-4,25,1.1495329443493721E-4,0,1099,0.125,0.10699877655950721
GetTDData,,,1,0,1,0.0,0.0,0.0,0.0,2.5336095E-4,0.0,25,1.0709160103953837E-4,0,3985,0.0,0.004767205895914075
gpg,,,1,0,1,0.0,0.0,0.0,0.0,2.5336095E-4,0.0,25,1.0709160103953837E-4,0,3984,0.0,0.004767205895914075
elastic,,,3,0,3,0.0,0.0,0.0,0.0,0.0040379735,0.0,25,1.077710688336598E-4,0,3954,0.3333333432674408,0.05132789256619209
pageviews,,,3,0,3,0.0,0.0,0.0,0.0,0.0040379735,0.0,25,1.077710688336598E-4,0,3907,0.3333333432674408,0.05132789256619209
tesseract,,,2,0,2,0.0,0.0,0.0,0.0,0.001094608,0.0,25,1.0782079118259018E-4,0,3983,0.0,0.00953441179182815
aws.ec2metadata,,,2,0,2,0.0,0.0,0.0,0.0,0.002074821,0.0,25,1.0741078391354325E-4,0,3982,0.0,0.00953441179182815
googleway,,,2,1,3,1.0,1.0,1.0,0.5,0.002074821,6.483612E-4,25,1.0741078391354325E-4,0,3981,0.1666666716337204,0.00953441179182815
RPublica,,,4,0,4,0.0,0.0,0.0,0.0,0.0046673547,0.0,25,1.0846233341224187E-4,0,1940,0.1666666716337204,0.06132396423491457
wrswoR.benchmark,,,2,0,2,0.0,0.0,0.0,0.0,0.0013510835,0.0,25,1.082269224015051E-4,0,3980,0.0,0.00953441179182815
captr,,,2,0,2,0.0,0.0,0.0,0.0,0.002074821,0.0,25,1.0741078391354325E-4,0,3979,0.0,0.00953441179182815
jsonld,,,2,0,2,0.0,0.0,0.0,0.0,0.002074821,0.0,25,1.0741078391354325E-4,0,3978,0.0,0.00953441179182815
refimpact,,,2,0,2,0.0,0.0,0.0,0.0,0.002074821,0.0,25,1.0741078391354325E-4,0,3977,0.0,0.00953441179182815
rpdo,,,5,0,5,0.0,0.0,0.0,0.0,0.00797262,0.0,25,1.5392319081435456E-4,0,1093,0.15000000596046448,0.09350814240124374
geoknife,,,2,0,2,0.0,0.0,0.0,0.0,0.0022165135,0.0,25,1.0745188595965491E-4,0,3943,0.5,0.04656068667027802
rversions,,,2,1,3,3.0,0.45569620253164556,0.4768518518518518,46.833333333333336,2.8600483E-4,1.6198306E-4,25,1.250666867822912E-4,0,3976,0.0,0.014763277564636561
MTurkRGUI,,,2,0,2,0.0,0.0,0.0,0.0,2.5357073E-4,0.0,25,2.0198454300051008E-4,0,1505,0.5,0.038505280776669905
smapr,,,2,0,2,0.0,0.0,0.0,0.0,0.0022165135,0.0,25,1.0745188595965491E-4,0,3843,0.5,0.04656068667027802
GSODR,,,8,0,8,0.0,0.0,0.0,0.0,0.013955558,0.0,10,1.5617681439515445E-4,0,1242,0.0535714291036129,0.12368171616778413
clarifai,,,2,0,2,0.0,0.0,0.0,0.0,0.002074821,0.0,25,1.0741078391354325E-4,0,3975,0.0,0.00953441179182815
gitgadget,,,4,0,4,0.0,0.0,0.0,0.0,0.0067719007,0.0,25,1.1305115735160235E-4,0,1248,0.0,0.0584974241141149
sbtools,,,3,0,3,0.0,0.0,0.0,0.0,0.0040379735,0.0,25,1.077710688336598E-4,0,3845,0.3333333432674408,0.05132789256619209
federalregister,,,5,0,5,0.0,0.0,0.0,0.0,0.004881844,0.0,25,1.1018714855830672E-4,0,1998,0.10000000149011612,0.06609117013082864
BatchGetSymbols,,,2,0,2,0.0,0.0,0.0,0.0,3.0685507E-4,0.0,11,1.1429354532261835E-4,0,3974,0.0,0.03980265563156594
OAIHarvester,,,3,0,3,0.0,0.0,0.0,0.0,0.0017907243,0.0,25,1.0834695610614166E-4,0,1986,0.0,0.019530483460550637
githubinstall,,,5,1,6,1.0,1.0,1.0,17.0,0.0066226,6.3179854E-5,14,1.1726661568345337E-4,0,2020,0.1666666716337204,0.17446274026230132
ecb,,,2,0,2,0.0,0.0,0.0,0.0,0.0022165135,0.0,25,1.0745188595965491E-4,0,3955,0.5,0.04656068667027802
W3CMarkupValidator,,,3,0,3,0.0,0.0,0.0,0.0,0.0017907243,0.0,25,1.0834695610614166E-4,0,1911,0.0,0.019530483460550637
crunch,,,4,0,4,0.0,0.0,0.0,0.0,0.004041317,0.0,25,1.9865881736700976E-4,0,3930,0.3333333432674408,0.09074886909277809
rdian,,,2,0,2,0.0,0.0,0.0,0.0,0.0022165135,0.0,25,1.0745188595965491E-4,0,3890,0.5,0.04656068667027802
osmplotr,,,6,0,6,0.0,0.0,0.0,0.0,0.018037677,0.0,35,1.6521724197992633E-4,0,1978,0.06666667014360428,0.29253972120510247
dataRetrieval,,,7,2,9,2.0,0.75,0.8333333333333334,48.0,0.012052421,2.7834944E-4,25,1.1055970471714397E-4,0,1316,0.0555555559694767,0.14204694025473943
FedData,,,16,0,16,0.0,0.0,0.0,0.0,0.022650205,0.0,10,1.8234926550966923E-4,0,370,0.04583333432674408,0.7645643235437493
udapi,,,2,0,2,0.0,0.0,0.0,0.0,0.0022165135,0.0,25,1.0745188595965491E-4,0,3834,0.5,0.04656068667027802
oec,,,4,0,4,0.0,0.0,0.0,0.0,0.011376654,0.0,25,1.0804452684521952E-4,0,3973,0.0,0.04101807437284483
magick,,,1,0,1,0.0,0.0,0.0,0.0,2.5336095E-4,0.0,25,1.0709160103953837E-4,0,3972,0.0,0.004767205895914075
httr,,,6,307,313,3.0,0.7810077519379846,0.8738626964433415,2398.4333333333334,0.0037503752,0.06825337,25,1.3012638238087262E-4,0,3971,0.0027033670339733362,0.039060966921101274
telegram,,,3,0,3,0.0,0.0,0.0,0.0,0.0040379735,0.0,25,1.077710688336598E-4,0,3818,0.3333333432674408,0.05132789256619209
GetHFData,,,3,0,3,0.0,0.0,0.0,0.0,0.0059524663,0.0,25,1.0831511180664625E-4,0,1266,0.0,0.05655675833900054
readr,,,3,3,6,2.0,0.5882352941176471,0.65,21.666666666666668,0.0036041483,0.0020439096,25,1.2973189305390425E-4,0,3817,0.03333333507180214,0.014301617687742225
cvAUC,,,2,1,3,2.0,0.6,0.6666666666666666,42.0,0.002569903,1.7536122E-6,42,1.0957055754206454E-4,0,1836,0.0,0.04479775565166391
SuperLearner,,,2,2,4,1.0,1.0,1.0,32.0,6.0968232E-5,0.0,42,2.042587285613001E-4,0,1835,0.0,0.033990923419819324
CVST,,,2,1,3,1.0,1.0,1.0,0.0,0.0068647997,1.976138E-4,29,1.0889970413488906E-4,0,3996,0.3333333432674408,0.014763277564636561
DRR,,,3,0,3,0.0,0.0,0.0,0.0,0.0068704835,0.0,29,2.0146447179418745E-4,0,3995,0.3333333432674408,0.03281475512696718
cvTools,,,2,6,8,3.0,0.5882352941176471,0.75,17.0,0.004444707,0.0018125755,9,1.0902855500920568E-4,0,3999,0.01785714365541935,0.014763277564636561
mogavs,,,1,0,1,0.0,0.0,0.0,0.0,5.2134605E-5,0.0,9,1.2096380043384326E-4,0,3998,0.0,0.0180514775623306
FWDselect,,,2,0,2,0.0,0.0,0.0,0.0,0.0014399152,0.0,36,1.2171675812761345E-4,0,3997,0.0,0.03892949524546093
elasticIsing,,,4,0,4,0.0,0.0,0.0,0.0,0.0033230423,0.0,29,1.4222416959368877E-4,0,32,0.0,0.401334824955853
sprm,,,4,0,4,0.0,0.0,0.0,0.0,0.016336283,0.0,9,1.2622217314887303E-4,0,3407,0.0833333358168602,0.1316354717899825
cvxclustr,,,2,1,3,1.0,1.0,1.0,0.0,0.008784003,2.6501244E-4,29,1.0626430668715822E-4,0,2800,0.5,0.10988400798743808
scvxclustr,,,5,0,5,0.0,0.0,0.0,0.0,0.009213747,0.0,29,2.4330272703681482E-4,0,2689,0.15000000596046448,0.1717995751571293
d3Network,,,3,1,4,5.0,0.40476190476190477,0.4696078431372549,34.0,0.0072986344,0.0011075281,29,1.164870682835238E-4,0,4000,0.0833333358168602,0.019530483460550637
d3r,,,2,1,3,1.0,1.0,1.0,7.0,0.004879963,1.6602136E-5,25,1.074146016736732E-4,0,1325,0.1666666716337204,0.04613647220148704
sunburstR,,,3,0,3,0.0,0.0,0.0,0.0,5.772102E-4,0.0,25,2.002763199618871E-4,0,1324,0.3333333432674408,0.06828713329099036
DAAG,,,2,1,3,1.0,1.0,1.0,0.0,0.004283183,8.238486E-4,36,1.0822505084783887E-4,0,4001,0.5,0.019992143337444965
dae,,,1,2,3,1.0,1.0,1.0,0.0,0.0134582585,8.2141993E-4,17,1.0565305919417595E-4,0,3617,0.3333333432674408,0.07465449898219106
imageData,,,4,0,4,0.0,0.0,0.0,0.0,0.0150766075,0.0,17,1.5771441397329723E-4,0,464,0.25,0.3900885389374403
asremlPlus,,,2,0,2,0.0,0.0,0.0,0.0,0.013481884,0.0,17,1.5055561690876964E-4,0,3616,0.5,0.11579395021845894
data.table,,,1,211,212,6.0,0.5072314049586777,0.6592668024439903,837.7999999999997,0.0025994396,0.08406717,25,1.0614703839146762E-4,0,4058,7.153715705499053E-4,0.028933423576738445
AF,,,3,0,3,0.0,0.0,0.0,0.0,0.0039754533,0.0,41,2.003224090653284E-4,0,4049,0.3333333432674408,0.06522371280347525
AFM,,,12,0,12,0.0,0.0,0.0,0.0,0.028537342,0.0,55,2.7417486165872177E-4,0,173,0.007575757801532745,0.3142848038882236
APSIM,,,5,0,5,0.0,0.0,0.0,0.0,0.011922848,0.0,35,2.1810790512236222E-4,0,4057,0.05000000074505806,0.0922951418033321
ARTP2,,,2,0,2,0.0,0.0,0.0,0.0,0.0029002535,0.0,42,1.0712582877386311E-4,0,4056,0.0,0.026254796808208292
bedr,,,1,0,1,0.0,0.0,0.0,0.0,0.0024180007,0.0,25,1.0594569209497663E-4,0,4055,0.0,0.021487590912294227
benford.analysis,,,1,0,1,0.0,0.0,0.0,0.0,0.0024180007,0.0,25,1.0594569209497663E-4,0,4054,0.0,0.021487590912294227
biomartr,,,8,0,8,0.0,0.0,0.0,0.0,0.013874404,0.0,25,1.2382613783434382E-4,0,1342,0.0357142873108387,0.1441729647902266
blscrapeR,,,5,0,5,0.0,0.0,0.0,0.0,0.021661647,0.0,25,1.0721083908088766E-4,0,3640,0.05000000074505806,0.14746998246067733
BuyseTest,,,2,0,2,0.0,0.0,0.0,0.0,0.002436875,0.0,41,1.2099108359086868E-4,0,4053,0.0,0.03148366258101671
CatEncoders,,,2,0,2,0.0,0.0,0.0,0.0,0.008941024,0.0,25,1.061240826337698E-4,0,4052,0.0,0.03148366258101671
cffdrs,,,3,0,3,0.0,0.0,0.0,0.0,0.007443118,0.0,10,1.0693298019430856E-4,0,3303,0.1666666716337204,0.05759054603695542
chromer,,,3,0,3,0.0,0.0,0.0,0.0,0.008974583,0.0,25,1.0658981107604062E-4,0,1335,0.0,0.0994214722194227
DataCombine,,,2,1,3,1.0,1.0,1.0,12.0,0.007011431,2.1319022E-6,25,1.0622952615592408E-4,0,1321,0.0,0.05762799144505878
DataExplorer,,,3,0,3,0.0,0.0,0.0,0.0,0.01818787,0.0,17,1.0690033465000506E-4,0,3615,0.0,0.10613816156320774
dataview,,,2,0,2,0.0,0.0,0.0,0.0,0.0024200028,0.0,25,1.956360796903492E-4,0,4051,0.0,0.026254796808208292
drgee,,,3,1,4,1.0,1.0,1.0,1.0,0.0041174577,1.1434485E-4,41,1.1059100468191147E-4,0,4050,0.1666666716337204,0.03907740859773046
dtplyr,,,3,1,4,1.0,1.0,1.0,6.5,0.008109153,6.960586E-5,25,1.0736484751789081E-4,0,1290,0.1666666716337204,0.06239519734097283
edarf,,,3,0,3,0.0,0.0,0.0,0.0,0.015889404,0.0,25,1.9820887368857796E-4,0,1423,0.1666666716337204,0.12082276792961151
